Group,Kingdom,Phylum,Class,Order,Family,Genus,IUCNName,NCBIName,Status,CRITERIA,YEAR_PUB,Realm,IUCN_THREATS_CATEG,IUCN_N_THREATS,BODY_SIZE,OFFSPRING_SIZE,FECUNDITY,GENERATION_LENGTH,DIET_BREADTH,TROPHIC_LEVEL,DISPERSAL_ABILITY,MICROHABITAT,HABITAT_BREADTH,ALTITUDE_MIN,ALTITUDE_MAX,HFP2009,dHFP,GEOGRAPHICAL_RANGE_SIZE,HUMAN_FOOTPRINT,HABITAT_CONVERSION,Latitud,Longitud,Indice_de_pobreza,Contaminacion_aire,Altitud,Uso_del_suelo
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Isophya,Isophya lemnotica,Isophya lemnotica,LC,,2016.0,Palearctic,2;7;11,4.0,21.2,,,,,,1.0,3.0,1.0,0,,15.4730993107894,3.39106076219562,790.1,15.4326410293579,93.8095238095238,-4.5512620906807495,-62.79122544336902,28.0092769606577,153.89924694258553,4354,Desierto
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Eupholidoptera,Eupholidoptera tyrrhenica,Eupholidoptera tyrrhenica,LC,,2016.0,Palearctic,7,1.0,28.2,,,,,,1.0,3.0,4.0,0,1600.0,9.90192449420746,-0.212316025005643,10684.1,7.9108715057373,81.6964703679431,-2.418862078451429,-63.387335435771675,43.74361189882788,109.92806699545275,2215,Bosque
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Arminda,Arminda lancerottensis,Arminda lancerottensis,LC,,2016.0,Palearctic,1;10,3.0,13.4,,,,,,1.0,2.0,2.0,0,600.0,19.9652487497713,0.169759771336105,918.1,17.3124141693115,98.4934086629002,-2.514076333581679,-51.045585228364764,38.7160017580656,61.51962053406726,3904,Desierto
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Steropleurus,Steropleurus andalusius,Steropleurus andalusius,LC,,2016.0,Palearctic,7;9,2.0,25.0,,,,,,1.0,3.0,4.0,10,2280.0,11.8768636116813,0.440067532967638,119871.1,9.67582225799561,86.4085477941177,4.975765150802662,-43.356494279295106,33.19235935528544,82.15392944271495,1719,Bosque
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,RHAPHIDOPHORIDAE,Dolichopoda,Dolichopoda geniculata,Dolichopoda geniculata,LC,,2016.0,Palearctic,3,1.0,9.0,,,2.0,,,1.0,1.0,1.0,,,22.0142599018129,0.96446758129158,0.1,21.2617244720459,99.6434042339469,-5.243855149219224,-32.282404498058604,20.317572187591804,169.58568374650326,192,Urbano
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Cophopodisma,Cophopodisma pyrenaea,Cophopodisma pyrenaea,NT,,2016.0,Palearctic,1;2;11,3.0,19.5,,,,,,1.0,2.0,1.0,1500,2800.0,9.52627948393821,1.04519338811552,14787.1,8.27788352966309,78.0532478576568,-6.56293801904714,-43.7660681212659,48.9478382883659,87.27279322040738,1407,Urbano
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Pseudopodisma,Pseudopodisma nagyi,Pseudopodisma nagyi,NT,,2016.0,Palearctic,2;7;9,3.0,,,,,,,1.0,2.0,2.0,200,1014.0,12.6086244825502,-0.381453639791248,34388.1,10.3448038101196,97.5346836177309,-1.0141670262452394,-39.84632202169242,48.86069760067171,199.6786974535022,3741,Bosque
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Isophya,Isophya longicaudata,Isophya longicaudata,NT,,2016.0,Palearctic,1,1.0,26.5,,,1.0,,,1.0,3.0,2.0,0,1200.0,13.6537531648233,-0.0971818558985661,35364.1,12.8884916305542,98.5941083608852,-3.9106318524536103,-67.39832478609455,26.526566308401154,154.0982209982817,2367,Urbano
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,PAMPHAGIDAE,Acinipe,Acinipe segurensis,Acinipe segurensis,VU,B2,2016.0,Palearctic,,,43.0,,,,,,1.0,2.0,1.0,10,1900.0,13.5212823794743,0.661705052457886,165576.1,9.760901927948,84.8106377886801,6.783782445173049,-58.16718187467035,21.2403911694967,121.58337210764118,4049,Desierto
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,RHAPHIDOPHORIDAE,Dolichopoda,Dolichopoda aegilion,Dolichopoda aegilion,VU,D2,2016.0,Palearctic,1,1.0,15.5,,,,,,1.0,1.0,1.0,,,8.85074992613359,-3.21041504903273,4.1,8.56714200973511,67.6923076923077,-5.245163479687225,-56.37989010637803,35.905980890357064,135.56550353178906,2024,Desierto
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Eupholidoptera,Eupholidoptera latens,Eupholidoptera latens,VU,D2,2016.0,Palearctic,2;7,2.0,18.0,,,,,,1.0,4.0,2.0,500,1900.0,7.7422761743324,-1.64732967585257,50.1,6.45673227310181,75.3986332574032,0.04778914978522941,-44.11288964997871,48.54232443849223,141.63090853121543,2258,Bosque
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Isophya,Isophya hospodar,Isophya hospodar,EN,B2,2016.0,Palearctic,1;2;3;9,5.0,15.0,,,,,,1.0,3.0,1.0,10,800.0,13.025307153582,-2.01292448909972,96905.1,12.1553182601929,96.8279143536875,8.851671993958607,-61.684861063040685,47.31187537294805,195.34172300489348,4212,Bosque
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,PAMPHAGIDAE,Purpuraria,Purpuraria erna,Purpuraria erna,EN,B1 B2,2016.0,Palearctic,1;2;10,4.0,45.0,,,,,,1.0,4.0,1.0,0,600.0,12.3284843934735,2.82868790179276,2460.1,10.0119428634644,98.8522238163558,2.6799539548932145,-61.351863536115026,37.5398859166819,74.26117919472793,4271,Desierto
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Peripodisma,Peripodisma tymphii,Peripodisma tymphii,EN,B1 B2,2016.0,Palearctic,2,1.0,25.5,,,,,,1.0,2.0,2.0,1100,1800.0,9.59074100486752,0.51796074394228,2878.1,9.18571758270264,88.8944472236118,7.345788109249295,-58.98498804116093,29.106465519611216,90.85937039911319,1981,Desierto
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Psorodonotus,Psorodonotus ebneri,Psorodonotus ebneri,CR,B1 B2,2012.0,Palearctic,2;11,3.0,30.2,,,1.0,,,1.0,3.0,1.0,1500,1800.0,,,5.1,,,8.804193787095347,-38.53640633055455,29.89882651307588,156.43865719568655,1162,Agrícola
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Chorthippus,Chorthippus ilkazi,Chorthippus ilkazi,CR,B2,2014.0,Palearctic,1;6,2.0,20.75,,,,,,3.0,3.0,1.0,1900,2280.0,10.2006348004708,0.350313049096328,100.1,9.3792724609375,100.0,5.015297237727038,-49.00844594804931,46.937406544580824,85.97869747153483,2233,Urbano
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Ephippiger,Ephippiger camillae,Ephippiger camillae,CR,B1 B2,2016.0,Palearctic,,,,,,,,,1.0,4.0,1.0,,,17.5422283665518,5.83218278777733,4.1,16.6762275695801,100.0,3.9915012044950267,-71.61252240752695,34.753521069067304,180.69457433030755,1987,Agrícola
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Italopodisma,Italopodisma lucianae,Italopodisma lucianae,CR,B1,2016.0,Palearctic,1;2;11,4.0,21.5,,,,,,1.0,2.0,2.0,1700,2900.0,15.4754329315637,0.0232740755693186,28.1,12.8284044265747,99.8484082870136,9.359311332084541,-71.4789255139289,23.933486869014367,101.98012634871779,3620,Bosque
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Zubovskya,Zubovskya banatica,Zubovskya banatica,CR,B1,2016.0,Palearctic,1;2,3.0,18.0,,,,,,1.0,3.0,1.0,1200,1400.0,7.76750418643823,0.341256734242109,30.1,7.37052774429321,93.7360178970917,9.888015792953588,-58.29208750728753,27.452764279208218,77.12590998737286,3491,Urbano
Grasshoppers,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Isophya,Isophya harzi,Isophya harzi,CR,B1 B2,2016.0,Palearctic,2;7,2.0,25.5,,,,,,1.0,3.0,2.0,1000,1600.0,6.73030710220337,-0.452171087265015,4.1,,,-0.9635663466048072,-40.503402722722875,28.303847044024973,57.14311412747277,967,Agrícola
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Centromerus,Centromerus anoculus,Centromerus anoculus,CR,B1 B2,2018.0,Palaearctic,1;2;6;7,6.0,3.2,,,1.0,2.0,,1.0,0.0,1.0,100,150.0,29.1689701080322,-1.26626332600911,8.1,,,-8.582604436315833,-44.009245808459376,23.70640054795728,139.33925604769252,2806,Desierto
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Centromerus,Centromerus sexoculatus,Centromerus sexoculatus,CR,B1 B2,2018.0,Palaearctic,6;9,2.0,2.0,,,1.0,2.0,,1.0,0.0,1.0,150,150.0,32.4291496276855,0.0168495178222656,4.1,,,-4.144119371189623,-43.140794040696605,33.89133144563874,173.79232843318275,3914,Bosque
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Centromerus,Centromerus variegatus,Centromerus variegatus,LC,,2018.0,Palaearctic,,,2.0,,,1.0,2.0,,3.0,0.33,1.0,300,1850.0,9.64461135508409,-0.842149828796956,432.1,8.46411323547363,100.0,-6.952905886245391,-40.47554702756564,47.48152724824973,91.06896667231868,465,Desierto
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Ceratinopsis,Ceratinopsis infuscata,Ceratinopsis infuscata,LC,,2018.0,Palaearctic,,,1.625,,,1.0,2.0,,3.0,0.88,1.0,300,1650.0,9.19485165328576,-1.05194145283371,360.1,8.05177450180054,100.0,-1.650272504079764,-62.07812792011518,40.06347628976783,187.63092293882303,2001,Bosque
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,THERIDIIDAE,Dipoenata,Dipoenata longitarsis,Dipoenata longitarsis,LC,,2018.0,Palaearctic,,,1.3,,,1.0,1.0,,2.0,0.33,1.0,250,1850.0,8.97776167859011,-0.741422971676197,404.1,8.08530807495117,100.0,-7.37421343053488,-50.32846731260604,22.174217727465685,163.6601405177007,1404,Desierto
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,DYSDERIDAE,Dysdera,Dysdera aneris,Dysdera aneris,VU,D2,2018.0,Palaearctic,8,1.0,8.95,,,1.0,1.0,,1.0,0.0,2.0,0,160.0,,,15.1,,0.0,2.0823560804176395,-50.54913118574537,20.16484453427488,59.19510237481771,1245,Desierto
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,DYSDERIDAE,Dysdera,Dysdera coiffaiti,Dysdera coiffaiti,LC,,2018.0,Palaearctic,,,10.95,,,1.0,1.0,,1.0,0.0,1.0,300,1850.0,9.39022370597772,-0.878212807471292,398.1,8.33906173706055,100.0,-2.3438388168429185,-41.71653744690228,28.28743002407763,135.89494950121247,1979,Desierto
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,DYSDERIDAE,Dysdera,Dysdera diversa,Dysdera diversa,LC,,2018.0,Palaearctic,,,7.025,,,1.0,1.0,,1.0,0.0,1.0,800,1850.0,7.75686822399016,-0.445682775589728,264.1,6.94545078277588,100.0,7.907717685764201,-31.940824390245915,30.880788043818214,135.11614104878987,720,Agrícola
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,DYSDERIDAE,Dysdera,Dysdera portisancti,Dysdera portisancti,CR,B1 B2,2019.0,Palaearctic,8,1.0,6.8,,,1.0,1.0,,1.0,0.0,2.0,100,320.0,14.0675387382507,1.22390365600586,8.1,14.0675387382507,100.0,9.355893435970039,-62.490452484204035,43.30249007140327,80.35584574039703,854,Desierto
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Frontinellina,Frontinellina dearmata,Frontinellina dearmata,LC,,2018.0,Palaearctic,,,3.775,,,1.0,2.0,,3.0,0.68,1.0,100,1450.0,9.32828552722931,-1.22617806366512,296.1,8.47535228729248,100.0,0.9376980333884433,-39.302324725932834,49.010165717911,100.18165679985822,739,Agrícola
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Frontiphantes,Frontiphantes fulgurenotatus,Frontiphantes fulgurenotatus,LC,,2018.0,Palaearctic,,,3.075,,,1.0,2.0,,3.0,0.36,1.0,250,1550.0,9.19722633891636,-0.780959579679701,361.1,8.34494400024414,100.0,-4.503528602648068,-45.30132531645319,31.62701520270631,118.74183403756435,1586,Agrícola
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,HAHNIIDAE,Hahnia,Hahnia insulana,Hahnia insulana,LC,,2018.0,Palaearctic,,,3.175,,,1.0,2.0,,1.0,0.0,1.0,50,1700.0,8.86502235471415,-0.902496652981258,364.1,8.03808403015137,100.0,1.844608375236735,-48.889295811144294,40.600700894505835,57.21167318561277,592,Urbano
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LYCOSIDAE,Hogna,Hogna heeri,Hogna heeri,LC,,2018.0,Palaearctic,,,14.0,,,2.0,2.0,,1.0,0.0,7.0,0,1755.0,10.7550629204598,0.0685197028560915,1087.1,8.4914436340332,98.5714285714286,7.935223164488196,-40.13040992936691,49.847057220588894,72.46646139288318,117,Desierto
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LYCOSIDAE,Hogna,Hogna ingens,Hogna ingens,CR,B1 B2,2014.0,Palaearctic,8,1.0,29.0,,,2.0,2.0,,1.0,0.0,1.0,150,350.0,,,4.1,,0.0,-1.8653330832850337,-32.51853901073553,42.369997516250436,74.6006583665838,2459,Urbano
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LYCOSIDAE,Hogna,Hogna insularum,Hogna insularum,LC,,2018.0,Palaearctic,,,13.925,,,1.0,2.0,,2.0,0.0,3.0,0,320.0,27.6877296100963,3.20590665990656,2412.1,28.9749813079834,76.3888888888889,1.0415655338394174,-73.34888619587642,39.08568647257533,106.88536316845864,1327,Agrícola
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LYCOSIDAE,Hogna,Hogna maderiana,Hogna maderiana,LC,,2018.0,Palaearctic,,,22.75,,,2.0,2.0,,1.0,0.0,4.0,0,1800.0,20.2594848024672,-0.274680441704349,368.1,14.5651712417603,97.1428571428571,-4.566944647877083,-68.36699538690507,22.34224562534913,162.10361880148707,450,Agrícola
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LYCOSIDAE,Hogna,Hogna schmitzi,Hogna schmitzi,LC,,2018.0,Palaearctic,,,25.5,,,2.0,2.0,,1.0,0.0,3.0,0,270.0,27.8236183975682,3.39004236279112,64.1,28.9749813079834,86.8421052631579,-0.8911170109994604,-40.96707458244979,29.696456035841905,174.69554886458883,11,Bosque
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,DICTYNIDAE,Lathys,Lathys affinis,Lathys affinis,LC,,2018.0,Palaearctic,,,2.45,,,1.0,2.0,,1.0,0.96,7.0,0,1460.0,14.038540472797,0.345490385038255,3373.1,11.5185785293579,94.8424068767908,-1.965729292408028,-71.22938911904619,47.40176475371471,74.42735690255583,4312,Urbano
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Lepthyphantes,Lepthyphantes impudicus,Lepthyphantes impudicus,LC,,2018.0,Palaearctic,,,2.425,,,1.0,2.0,,3.0,0.67,1.0,200,1850.0,8.5878068612172,-0.852256398934584,400.1,7.83824634552002,100.0,-5.03173069834058,-51.77443346665081,26.030164450427172,162.7859054010155,349,Agrícola
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Lepthyphantes,Lepthyphantes lundbladi,Lepthyphantes lundbladi,LC,,2018.0,Palaearctic,,,1.9,,,1.0,2.0,,3.0,0.67,1.0,750,1850.0,7.85264926798203,-0.64668037961511,288.1,6.97787690162659,100.0,0.11732767650616793,-65.10626505112768,45.307710778196245,150.6064937582254,4143,Urbano
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Lepthyphantes,Lepthyphantes mauli,Lepthyphantes mauli,LC,,2018.0,Palaearctic,,,1.9,,,1.0,2.0,,3.0,0.67,1.0,50,1850.0,8.81702859330886,-0.906680550905738,316.1,7.95247316360474,100.0,-3.792383480403771,-62.656693327076184,40.88971055241517,183.60310878708177,1260,Urbano
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,SALTICIDAE,Macaroeris,Macaroeris desertensis,Macaroeris desertensis,LC,,2018.0,Palaearctic,,,4.4,,,1.0,2.0,,2.0,0.67,3.0,0,270.0,27.8236183975682,3.39004236279112,599.1,28.9749813079834,70.2127659574468,-2.5393027223850506,-43.41717826750127,30.98973112492264,195.31868809177578,3058,Urbano
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,GNAPHOSIDAE,Macarophaeus,Macarophaeus cultior,Macarophaeus cultior,LC,,2018.0,Palaearctic,,,10.7,,,1.0,2.0,,1.0,0.83,1.0,100,1850.0,8.78352159286436,-0.95355989923121,372.1,7.9642870426178,100.0,0.49940884508528427,-73.64132520290798,35.8752280913797,68.66909132149115,434,Bosque
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LIOCRANIDAE,Mesiotelus,Mesiotelus maderianus,Mesiotelus maderianus,EN,B1 B2,2018.0,Palaearctic,7,1.0,3.75,,,1.0,2.0,,1.0,0.0,2.0,650,1850.0,9.2813976256828,-0.89614202142731,256.1,8.19183349609375,100.0,5.011900458579749,-35.70062574441434,36.284194062584405,62.1010792131225,977,Desierto
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,TETRAGNATHIDAE,Meta,Meta barreti,Meta barreti,CR,B1 B2,2018.0,Palaearctic,8,1.0,6.6,,,1.0,2.0,,2.0,0.66,1.0,50,1850.0,9.2905703431084,-0.423565072105044,440.1,8.47535228729248,100.0,-3.3298506841744935,-54.99844700914785,41.421613552216584,169.9595193428014,507,Agrícola
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,TETRAGNATHIDAE,Meta,Meta stridulans,Meta stridulans,LC,,2018.0,Palaearctic,,,8.925,,,1.0,2.0,,2.0,0.66,1.0,200,1400.0,9.77722368350608,-1.01493078573591,336.1,8.68506288528442,100.0,8.483175332415271,-52.39230177418045,35.49667823297588,74.32563096287876,750,Agrícola
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,OECOBIIDAE,Oecobius,Oecobius selvagensis,Oecobius selvagensis,CR,B1 B2,2018.0,Palaearctic,8,1.0,1.8,,,1.0,2.0,,1.0,0.0,1.0,0,160.0,,,4.1,,0.0,7.246370936718048,-50.69784163378387,23.99227970552499,79.18617863858103,1877,Desierto
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,PHILODROMIDAE,Philodromus,Philodromus insulanus,Philodromus insulanus,LC,,2018.0,Palaearctic,,,4.675,,,1.0,2.0,,2.0,1.0,1.0,300,1750.0,9.66468288452645,-0.78360516656705,419.1,8.6065788269043,100.0,-9.026194080489429,-45.95050674392277,43.203640145657374,182.30538837887403,546,Agrícola
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,PHOLCIDAE,Pholcus,Pholcus madeirensis,Pholcus madeirensis,LC,,2018.0,Palaearctic,,,4.85,,,1.0,2.0,,1.0,0.67,2.0,350,1850.0,8.87841779881335,-0.785321978812522,332.1,8.11983156204224,100.0,-4.927149514863545,-59.481453601976334,32.188174907183566,190.84473456537873,2854,Bosque
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,PHOLCIDAE,Pholcus,Pholcus parvus,Pholcus parvus,LC,,2018.0,Palaearctic,,,4.7,,,1.0,2.0,,1.0,0.67,1.0,50,1150.0,10.5747018745967,-1.34903808321272,213.1,8.39739418029785,100.0,-1.0772897468159606,-70.4501629246429,48.89281670635782,97.7706865884461,1778,Bosque
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,PHOLCIDAE,Pholcus,Pholcus silvai,Pholcus silvai,LC,,2018.0,Palaearctic,,,4.65,,,1.0,2.0,,1.0,0.67,3.0,450,1800.0,10.7565690809681,-0.137800805799423,440.1,8.87138271331787,99.6323529411765,-7.907442225150518,-60.672947850022055,28.505413468791033,176.3252150656991,361,Desierto
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,THERIDIIDAE,Rugathodes,Rugathodes madeirensis,Rugathodes madeirensis,LC,,2018.0,Palaearctic,,,1.875,,,1.0,2.0,,2.0,0.67,3.0,50,1700.0,9.60527930153741,-0.917552536858453,432.1,8.52061986923218,100.0,-3.030480219330059,-67.43360468897309,27.892363408897538,178.82853643454766,3045,Desierto
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,GNAPHOSIDAE,Scotognapha,Scotognapha paivani,Scotognapha paivani,LC,,,Palaearctic,,,11.5,,,1.0,2.0,,1.0,0.0,1.0,0,160.0,,,,,,4.801950512353649,-49.97400692472867,30.00522187025548,140.80857207530545,817,Desierto
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,PHOLCIDAE,Spermophorides,Spermophorides selvagensis,Spermophorides selvagensis,LC,,2018.0,Palaearctic,,,1.55,,,1.0,2.0,,1.0,0.5,3.0,0,160.0,,,4.1,,0.0,3.6102896228565164,-60.68871160678261,37.16951047875877,134.91326720947174,2556,Bosque
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,MYSMENIDAE,Trogloneta,Trogloneta madeirensis,Trogloneta madeirensis,LC,,2018.0,Palaearctic,,,1.2,,,1.0,2.0,,1.0,0.6,3.0,50,1700.0,9.65590338895817,-0.725160931596662,389.1,8.66005563735962,100.0,2.4476885713200964,-31.88697699029543,46.84609220602947,136.37576138684148,211,Agrícola
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Turinyphia,Turinyphia maderiana,Turinyphia maderiana,LC,,2018.0,Palaearctic,,,1.75,,,1.0,2.0,,3.0,0.03,1.0,300,1700.0,9.07451653244472,-0.656768994756264,351.1,8.07764530181885,100.0,4.210568054446913,-31.54195749088737,25.288449204200443,95.19337814640843,2867,Urbano
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Typhochrestus,Typhochrestus madeirensis,Typhochrestus madeirensis,LC,,2018.0,Palaearctic,,,1.325,,,1.0,2.0,,3.0,0.0,2.0,300,1750.0,7.56823398850181,-0.700319875370372,568.1,7.16884922981262,81.4814814814815,-5.901526260805965,-47.094335374429136,28.39036392797661,142.83005584084862,801,Bosque
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,THOMISIDAE,Xysticus,Xysticus grohi,Xysticus grohi,CR,B1,2018.0,Palaearctic,8,1.0,5.4,,,1.0,2.0,,2.0,0.33,2.0,0,400.0,,,24.1,,0.0,-3.166037702705358,-47.21262295497213,37.45039529443585,86.5370406662855,3507,Urbano
Spiders,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,PRODIDOMIDAE,Zimirina,Zimirina lepida,Zimirina lepida,LC,,2018.0,Palaearctic,,,2.35,,,1.0,2.0,,1.0,0.0,3.0,0,160.0,28.1513043642044,3.52570879459381,10682.1,28.8452205657959,67.7966101694915,3.5248496455492564,-30.657964594480234,33.63002726484545,76.64484351134132,2941,Bosque
Snails,ANIMALIA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,DIPLOMMATINIDAE,Striolata,Striolata striolata,Striolata striolata,LC,,2011.0,Palaearctic,,,5.830951895,,1.0,2.0,1.0,1.0,,1.0,1.0,0,200.0,15.9259067407717,-2.03153289483057,2000.1,12.0027289390564,98.063297118564,7.5846952606265425,-35.072258194416634,33.41968661767176,111.94256816360095,71,Bosque
Snails,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,COCHLICOPIDAE,Hypnophila,Hypnophila polita,Hypnophila polita,LC,,2017.0,Palaearctic,11,3.0,3.933192088,,2.0,1.0,2.0,1.0,,0.0,2.0,,,14.882754040981,-0.764422352562383,2900.1,13.4464683532715,95.6036287508723,0.873561076561904,-40.5718522878837,44.622027862892196,155.8670634476653,1464,Desierto
Snails,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HYGROMIIDAE,Monacha,Monacha solidior,Monacha solidior,LC,,2011.0,Palaearctic,,,7.75403121,1.8,2.0,1.0,3.0,1.0,,4.0,2.0,0,600.0,12.9377802280341,-0.165892534497276,170000.1,12.2652950286865,99.0926715018156,-4.346006981089268,-60.888422471578444,47.71634907534083,143.21415310271965,2611,Bosque
Snails,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HYGROMIIDAE,Monacha,Monacha frequens,Monacha frequens,LC,,2011.0,Palaearctic,,,10.17349497,1.8,2.0,1.0,3.0,1.0,,4.0,2.0,,,13.0890848343863,-0.296322740300503,,11.4911270141602,93.7219411387444,-9.395294839880348,-58.55074373468656,34.43920898209646,194.73231190095538,223,Agrícola
Snails,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,OXYCHILIDAE,Oxychilus,Oxychilus cellarius,Oxychilus cellarius,LC,,2017.0,Palaearctic,,,6.873863542,1.5,2.0,1.0,1.0,2.0,,1.0,4.0,0,2000.0,15.9619334475559,-0.546202205116985,11000000.1,13.4967203140259,93.9261410039607,4.206736579484268,-65.94299554076106,40.62055386341821,146.96838670485835,1391,Bosque
Snails,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ENIDAE,Napaeopsis,Napaeopsis mennoi,Napaeopsis mennoi,LC,,2011.0,Palaearctic,,,8.653323061,,1.0,2.0,3.0,1.0,,2.0,1.0,,700.0,13.1356924351829,-0.437378504222063,,10.8460478782654,94.8284195263412,-9.842317929831193,-53.07833428871814,44.031761330821816,71.19710746938807,706,Agrícola
Snails,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SPELAEODISCIDAE,Spelaeodiscus,Spelaeodiscus unidentatus,Spelaeodiscus unidentatus,LC,,2017.0,Palaearctic,3;4;7;11,4.0,2.050609665,,1.0,2.0,,,,0.0,2.0,,,14.2077486020983,-0.74937261081801,2164.1,13.7258167266846,95.6743002544529,-2.54641860358009,-30.433416503718917,35.55099231161492,74.18273199387771,1177,Bosque
